  Frequency            , DB(V(Vs4)/ I(C7))    
  3.810658233938e+00  ,9.243291654547e+01  
  3.819442708400e+00  ,9.241294487897e+01  
  3.828247433168e+00  ,9.239297317903e+01  
  3.837072454923e+00  ,9.237300144539e+01  
  3.845917820453e+00  ,9.235302967781e+01  
  3.854783576658e+00  ,9.233305787607e+01  
  3.863669770541e+00  ,9.231308603991e+01  
  3.872576449216e+00  ,9.229311416912e+01  
  3.881503659906e+00  ,9.227314226345e+01  
  3.890451449943e+00  ,9.225317032267e+01  
  3.899419866765e+00  ,9.223319834655e+01  
  3.908408957924e+00  ,9.221322633486e+01  
  3.917418771078e+00  ,9.219325428738e+01  
  3.926449353996e+00  ,9.217328220386e+01  
  3.935500754558e+00  ,9.215331008410e+01  
  3.944573020753e+00  ,9.213333792786e+01  
  3.953666200681e+00  ,9.211336573493e+01  
  3.962780342554e+00  ,9.209339350507e+01  
  3.971915494694e+00  ,9.207342123808e+01  
  3.981071705535e+00  ,9.205344893372e+01  
  3.990249023621e+00  ,9.203347659179e+01  
  3.999447497611e+00  ,9.201350421207e+01  
  4.008667176273e+00  ,9.199353179433e+01  
  4.017908108489e+00  ,9.197355933838e+01  
  4.027170343254e+00  ,9.195358684399e+01  
  4.036453929676e+00  ,9.193361431096e+01  
  4.045758916974e+00  ,9.191364173908e+01  
  4.055085354484e+00  ,9.189366912813e+01  
  4.064433291652e+00  ,9.187369647792e+01  
  4.073802778041e+00  ,9.185372378824e+01  
  4.083193863327e+00  ,9.183375105888e+01  
  4.092606597300e+00  ,9.181377828965e+01  
  4.102041029866e+00  ,9.179380548033e+01  
  4.111497211045e+00  ,9.177383263074e+01  
  4.120975190973e+00  ,9.175385974068e+01  
  4.130475019901e+00  ,9.173388680994e+01  
  4.139996748197e+00  ,9.171391383834e+01  
  4.149540426343e+00  ,9.169394082568e+01  
  4.159106104940e+00  ,9.167396777176e+01  
  4.168693834703e+00  ,9.165399467641e+01  
  4.178303666466e+00  ,9.163402153942e+01  
  4.187935651179e+00  ,9.161404836062e+01  
  4.197589839910e+00  ,9.159407513981e+01  
  4.207266283844e+00  ,9.157410187681e+01  
  4.216965034286e+00  ,9.155412857144e+01  
  4.226686142656e+00  ,9.153415522351e+01  
  4.236429660495e+00  ,9.151418183286e+01  
  4.246195639463e+00  ,9.149420839928e+01  
  4.255984131337e+00  ,9.147423492262e+01  
  4.265795188016e+00  ,9.145426140270e+01  
  4.275628861516e+00  ,9.143428783933e+01  
  4.285485203974e+00  ,9.141431423235e+01  
  4.295364267649e+00  ,9.139434058159e+01  
  4.305266104917e+00  ,9.137436688688e+01  
  4.315190768278e+00  ,9.135439314804e+01  
  4.325138310350e+00  ,9.133441936491e+01  
  4.335108783875e+00  ,9.131444553733e+01  
  4.345102241716e+00  ,9.129447166514e+01  
  4.355118736856e+00  ,9.127449774816e+01  
  4.365158322402e+00  ,9.125452378624e+01  
  4.375221051582e+00  ,9.123454977923e+01  
  4.385306977750e+00  ,9.121457572696e+01  
  4.395416154378e+00  ,9.119460162927e+01  
  4.405548635065e+00  ,9.117462748601e+01  
  4.415704473533e+00  ,9.115465329704e+01  
  4.425883723626e+00  ,9.113467906219e+01  
  4.436086439314e+00  ,9.111470478131e+01  
  4.446312674691e+00  ,9.109473045427e+01  
  4.456562483975e+00  ,9.107475608091e+01  
  4.466835921509e+00  ,9.105478166108e+01  
  4.477133041763e+00  ,9.103480719464e+01  
  4.487453899331e+00  ,9.101483268145e+01  
  4.497798548933e+00  ,9.099485812137e+01  
  4.508167045414e+00  ,9.097488351426e+01  
  4.518559443749e+00  ,9.095490885997e+01  
  4.528975799036e+00  ,9.093493415838e+01  
  4.539416166502e+00  ,9.091495940935e+01  
  4.549880601500e+00  ,9.089498461274e+01  
  4.560369159513e+00  ,9.087500976843e+01  
  4.570881896149e+00  ,9.085503487628e+01  
  4.581418867145e+00  ,9.083505993616e+01  
  4.591980128369e+00  ,9.081508494794e+01  
  4.602565735813e+00  ,9.079510991151e+01  
  4.613175745604e+00  ,9.077513482673e+01  
  4.623810213992e+00  ,9.075515969348e+01  
  4.634469197363e+00  ,9.073518451164e+01  
  4.645152752227e+00  ,9.071520928110e+01  
  4.655860935229e+00  ,9.069523400172e+01  
  4.666593803143e+00  ,9.067525867341e+01  
  4.677351412872e+00  ,9.065528329603e+01  
  4.688133821452e+00  ,9.063530786947e+01  
  4.698941086052e+00  ,9.061533239363e+01  
  4.709773263969e+00  ,9.059535686840e+01  
  4.720630412636e+00  ,9.057538129365e+01  
  4.731512589615e+00  ,9.055540566929e+01  
  4.742419852602e+00  ,9.053542999521e+01  
  4.753352259428e+00  ,9.051545427130e+01  
  4.764309868054e+00  ,9.049547849747e+01  
  4.775292736577e+00  ,9.047550267359e+01  
  4.786300923226e+00  ,9.045552679959e+01  
  4.797334486367e+00  ,9.043555087536e+01  
  4.808393484497e+00  ,9.041557490079e+01  
  4.819477976251e+00  ,9.039559887580e+01  
  4.830588020398e+00  ,9.037562280029e+01  
  4.841723675841e+00  ,9.035564667417e+01  
  4.852885001621e+00  ,9.033567049734e+01  
  4.864072056914e+00  ,9.031569426971e+01  
  4.875284901034e+00  ,9.029571799120e+01  
  4.886523593428e+00  ,9.027574166172e+01  
  4.897788193684e+00  ,9.025576528118e+01  
  4.909078761526e+00  ,9.023578884950e+01  
  4.920395356814e+00  ,9.021581236659e+01  
  4.931738039549e+00  ,9.019583583238e+01  
  4.943106869868e+00  ,9.017585924678e+01  
  4.954501908048e+00  ,9.015588260972e+01  
  4.965923214503e+00  ,9.013590592111e+01  
  4.977370849789e+00  ,9.011592918088e+01  
  4.988844874600e+00  ,9.009595238897e+01  
  5.000345349770e+00  ,9.007597554528e+01  
  5.011872336273e+00  ,9.005599864976e+01  
  5.023425895224e+00  ,9.003602170233e+01  
  5.035006087879e+00  ,9.001604470292e+01  
  5.046612975635e+00  ,8.999606765148e+01  
  5.058246620031e+00  ,8.997609054792e+01  
  5.069907082747e+00  ,8.995611339219e+01  
  5.081594425605e+00  ,8.993613618422e+01  
  5.093308710572e+00  ,8.991615892395e+01  
  5.105049999754e+00  ,8.989618161132e+01  
  5.116818355403e+00  ,8.987620424628e+01  
  5.128613839913e+00  ,8.985622682876e+01  
  5.140436515824e+00  ,8.983624935871e+01  
  5.152286445817e+00  ,8.981627183607e+01  
  5.164163692721e+00  ,8.979629426080e+01  
  5.176068319505e+00  ,8.977631663283e+01  
  5.188000389289e+00  ,8.975633895212e+01  
  5.199959965335e+00  ,8.973636121862e+01  
  5.211947111051e+00  ,8.971638343228e+01  
  5.223961889991e+00  ,8.969640559305e+01  
  5.236004365857e+00  ,8.967642770089e+01  
  5.248074602498e+00  ,8.965644975576e+01  
  5.260172663907e+00  ,8.963647175760e+01  
  5.272298614228e+00  ,8.961649370639e+01  
  5.284452517752e+00  ,8.959651560208e+01  
  5.296634438916e+00  ,8.957653744463e+01  
  5.308844442310e+00  ,8.955655923401e+01  
  5.321082592668e+00  ,8.953658097017e+01  
  5.333348954876e+00  ,8.951660265309e+01  
  5.345643593970e+00  ,8.949662428273e+01  
  5.357966575133e+00  ,8.947664585905e+01  
  5.370317963702e+00  ,8.945666738204e+01  
  5.382697825163e+00  ,8.943668885165e+01  
  5.395106225151e+00  ,8.941671026786e+01  
  5.407543229456e+00  ,8.939673163065e+01  
  5.420008904016e+00  ,8.937675293998e+01  
  5.432503314924e+00  ,8.935677419583e+01  
  5.445026528424e+00  ,8.933679539819e+01  
  5.457578610912e+00  ,8.931681654702e+01  
  5.470159628940e+00  ,8.929683764231e+01  
  5.482769649208e+00  ,8.927685868403e+01  
  5.495408738576e+00  ,8.925687967217e+01  
  5.508076964054e+00  ,8.923690060672e+01  
  5.520774392807e+00  ,8.921692148765e+01  
  5.533501092157e+00  ,8.919694231495e+01  
  5.546257129579e+00  ,8.917696308861e+01  
  5.559042572704e+00  ,8.915698380861e+01  
  5.571857489319e+00  ,8.913700447495e+01  
  5.584701947368e+00  ,8.911702508762e+01  
  5.597576014951e+00  ,8.909704564660e+01  
  5.610479760324e+00  ,8.907706615189e+01  
  5.623413251903e+00  ,8.905708660348e+01  
  5.636376558259e+00  ,8.903710700137e+01  
  5.649369748123e+00  ,8.901712734556e+01  
  5.662392890382e+00  ,8.899714763603e+01  
  5.675446054085e+00  ,8.897716787280e+01  
  5.688529308438e+00  ,8.895718805585e+01  
  5.701642722807e+00  ,8.893720818519e+01  
  5.714786366718e+00  ,8.891722826083e+01  
  5.727960309858e+00  ,8.889724828275e+01  
  5.741164622073e+00  ,8.887726825098e+01  
  5.754399373371e+00  ,8.885728816551e+01  
  5.767664633922e+00  ,8.883730802635e+01  
  5.780960474057e+00  ,8.881732783351e+01  
  5.794286964269e+00  ,8.879734758699e+01  
  5.807644175213e+00  ,8.877736728681e+01  
  5.821032177708e+00  ,8.875738693297e+01  
  5.834451042737e+00  ,8.873740652549e+01  
  5.847900841445e+00  ,8.871742606439e+01  
  5.861381645140e+00  ,8.869744554966e+01  
  5.874893525298e+00  ,8.867746498134e+01  
  5.888436553556e+00  ,8.865748435943e+01  
  5.902010801718e+00  ,8.863750368395e+01  
  5.915616341754e+00  ,8.861752295493e+01  
  5.929253245800e+00  ,8.859754217237e+01  
  5.942921586155e+00  ,8.857756133631e+01  
  5.956621435290e+00  ,8.855758044675e+01  
  5.970352865838e+00  ,8.853759950373e+01  
  5.984115950603e+00  ,8.851761850726e+01  
  5.997910762555e+00  ,8.849763745738e+01  
  6.011737374833e+00  ,8.847765635410e+01  
  6.025595860743e+00  ,8.845767519745e+01  
  6.039486293764e+00  ,8.843769398746e+01  
  6.053408747539e+00  ,8.841771272416e+01  
  6.067363295885e+00  ,8.839773140757e+01  
  6.081350012787e+00  ,8.837775003773e+01  
  6.095368972401e+00  ,8.835776861467e+01  
  6.109420249055e+00  ,8.833778713842e+01  
  6.123503917247e+00  ,8.831780560901e+01  
  6.137620051648e+00  ,8.829782402647e+01  
  6.151768727098e+00  ,8.827784239085e+01  
  6.165950018615e+00  ,8.825786070217e+01  
  6.180164001384e+00  ,8.823787896048e+01  
  6.194410750768e+00  ,8.821789716580e+01  
  6.208690342300e+00  ,8.819791531819e+01  
  6.223002851691e+00  ,8.817793341768e+01  
  6.237348354824e+00  ,8.815795146430e+01  
  6.251726927757e+00  ,8.813796945810e+01  
  6.266138646723e+00  ,8.811798739913e+01  
  6.280583588133e+00  ,8.809800528742e+01  
  6.295061828572e+00  ,8.807802312302e+01  
  6.309573444802e+00  ,8.805804090597e+01  
  6.324118513762e+00  ,8.803805863632e+01  
  6.338697112569e+00  ,8.801807631411e+01  
  6.353309318517e+00  ,8.799809393940e+01  
  6.367955209079e+00  ,8.797811151223e+01  
  6.382634861905e+00  ,8.795812903264e+01  
  6.397348354826e+00  ,8.793814650070e+01  
  6.412095765851e+00  ,8.791816391644e+01  
  6.426877173170e+00  ,8.789818127992e+01  
  6.441692655151e+00  ,8.787819859120e+01  
  6.456542290346e+00  ,8.785821585032e+01  
  6.471426157486e+00  ,8.783823305733e+01  
  6.486344335482e+00  ,8.781825021231e+01  
  6.501296903431e+00  ,8.779826731528e+01  
  6.516283940608e+00  ,8.777828436633e+01  
  6.531305526474e+00  ,8.775830136549e+01  
  6.546361740672e+00  ,8.773831831283e+01  
  6.561452663029e+00  ,8.771833520841e+01  
  6.576578373554e+00  ,8.769835205228e+01  
  6.591738952443e+00  ,8.767836884451e+01  
  6.606934480076e+00  ,8.765838558515e+01  
  6.622165037017e+00  ,8.763840227427e+01  
  6.637430704019e+00  ,8.761841891193e+01  
  6.652731562017e+00  ,8.759843549819e+01  
  6.668067692136e+00  ,8.757845203311e+01  
  6.683439175686e+00  ,8.755846851676e+01  
  6.698846094165e+00  ,8.753848494920e+01  
  6.714288529259e+00  ,8.751850133050e+01  
  6.729766562843e+00  ,8.749851766073e+01  
  6.745280276979e+00  ,8.747853393994e+01  
  6.760829753920e+00  ,8.745855016822e+01  
  6.776415076106e+00  ,8.743856634562e+01  
  6.792036326172e+00  ,8.741858247221e+01  
  6.807693586937e+00  ,8.739859854807e+01  
  6.823386941416e+00  ,8.737861457326e+01  
  6.839116472814e+00  ,8.735863054786e+01  
  6.854882264526e+00  ,8.733864647193e+01  
  6.870684400142e+00  ,8.731866234555e+01  
  6.886522963442e+00  ,8.729867816878e+01  
  6.902398038402e+00  ,8.727869394172e+01  
  6.918309709189e+00  ,8.725870966441e+01  
  6.934258060165e+00  ,8.723872533695e+01  
  6.950243175888e+00  ,8.721874095940e+01  
  6.966265141107e+00  ,8.719875653185e+01  
  6.982324040771e+00  ,8.717877205436e+01  
  6.998419960022e+00  ,8.715878752702e+01  
  7.014552984199e+00  ,8.713880294989e+01  
  7.030723198838e+00  ,8.711881832307e+01  
  7.046930689671e+00  ,8.709883364662e+01  
  7.063175542629e+00  ,8.707884892062e+01  
  7.079457843841e+00  ,8.705886414516e+01  
  7.095777679634e+00  ,8.703887932032e+01  
  7.112135136533e+00  ,8.701889444617e+01  
  7.128530301265e+00  ,8.699890952279e+01  
  7.144963260755e+00  ,8.697892455027e+01  
  7.161434102129e+00  ,8.695893952869e+01  
  7.177942912713e+00  ,8.693895445814e+01  
  7.194489780037e+00  ,8.691896933868e+01  
  7.211074791829e+00  ,8.689898417042e+01  
  7.227698036021e+00  ,8.687899895343e+01  
  7.244359600750e+00  ,8.685901368779e+01  
  7.261059574351e+00  ,8.683902837359e+01  
  7.277798045368e+00  ,8.681904301092e+01  
  7.294575102545e+00  ,8.679905759987e+01  
  7.311390834834e+00  ,8.677907214051e+01  
  7.328245331389e+00  ,8.675908663294e+01  
  7.345138681571e+00  ,8.673910107723e+01  
  7.362070974947e+00  ,8.671911547349e+01  
  7.379042301291e+00  ,8.669912982180e+01  
  7.396052750582e+00  ,8.667914412225e+01  
  7.413102413009e+00  ,8.665915837491e+01  
  7.430191378967e+00  ,8.663917257990e+01  
  7.447319739060e+00  ,8.661918673729e+01  
  7.464487584100e+00  ,8.659920084717e+01  
  7.481695005111e+00  ,8.657921490964e+01  
  7.498942093324e+00  ,8.655922892479e+01  
  7.516228940182e+00  ,8.653924289270e+01  
  7.533555637337e+00  ,8.651925681347e+01  
  7.550922276654e+00  ,8.649927068719e+01  
  7.568328950209e+00  ,8.647928451396e+01  
  7.585775750291e+00  ,8.645929829387e+01  
  7.603262769401e+00  ,8.643931202700e+01  
  7.620790100254e+00  ,8.641932571346e+01  
  7.638357835777e+00  ,8.639933935333e+01  
  7.655966069112e+00  ,8.637935294672e+01  
  7.673614893618e+00  ,8.635936649371e+01  
  7.691304402866e+00  ,8.633937999441e+01  
  7.709034690644e+00  ,8.631939344890e+01  
  7.726805850957e+00  ,8.629940685728e+01  
  7.744617978025e+00  ,8.627942021966e+01  
  7.762471166287e+00  ,8.625943353611e+01  
  7.780365510398e+00  ,8.623944680675e+01  
  7.798301105232e+00  ,8.621946003167e+01  
  7.816278045883e+00  ,8.619947321096e+01  
  7.834296427662e+00  ,8.617948634472e+01  
  7.852356346100e+00  ,8.615949943305e+01  
  7.870457896951e+00  ,8.613951247606e+01  
  7.888601176185e+00  ,8.611952547383e+01  
  7.906786279998e+00  ,8.609953842646e+01  
  7.925013304804e+00  ,8.607955133406e+01  
  7.943282347242e+00  ,8.605956419672e+01  
  7.961593504173e+00  ,8.603957701455e+01  
  7.979946872679e+00  ,8.601958978764e+01  
  7.998342550070e+00  ,8.599960251609e+01  
  8.016780633876e+00  ,8.597961520000e+01  
  8.035261221856e+00  ,8.595962783948e+01  
  8.053784411990e+00  ,8.593964043462e+01  
  8.072350302488e+00  ,8.591965298553e+01  
  8.090958991783e+00  ,8.589966549230e+01  
  8.109610578538e+00  ,8.587967795504e+01  
  8.128305161641e+00  ,8.585969037385e+01  
  8.147042840208e+00  ,8.583970274883e+01  
  8.165823713586e+00  ,8.581971508008e+01  
  8.184647881347e+00  ,8.579972736771e+01  
  8.203515443298e+00  ,8.577973961182e+01  
  8.222426499470e+00  ,8.575975181250e+01  
  8.241381150130e+00  ,8.573976396987e+01  
  8.260379495771e+00  ,8.571977608403e+01  
  8.279421637123e+00  ,8.569978815507e+01  
  8.298507675144e+00  ,8.567980018311e+01  
  8.317637711026e+00  ,8.565981216824e+01  
  8.336811846196e+00  ,8.563982411057e+01  
  8.356030182312e+00  ,8.561983601021e+01  
  8.375292821268e+00  ,8.559984786725e+01  
  8.394599865194e+00  ,8.557985968180e+01  
  8.413951416452e+00  ,8.555987145398e+01  
  8.433347577642e+00  ,8.553988318387e+01  
  8.452788451602e+00  ,8.551989487159e+01  
  8.472274141406e+00  ,8.549990651724e+01  
  8.491804750363e+00  ,8.547991812092e+01  
  8.511380382023e+00  ,8.545992968275e+01  
  8.531001140175e+00  ,8.543994120282e+01  
  8.550667128846e+00  ,8.541995268124e+01  
  8.570378452303e+00  ,8.539996411812e+01  
  8.590135215054e+00  ,8.537997551356e+01  
  8.609937521846e+00  ,8.535998686767e+01  
  8.629785477669e+00  ,8.533999818055e+01  
  8.649679187756e+00  ,8.532000945231e+01  
  8.669618757582e+00  ,8.530002068306e+01  
  8.689604292863e+00  ,8.528003187290e+01  
  8.709635899560e+00  ,8.526004302193e+01  
  8.729713683881e+00  ,8.524005413028e+01  
  8.749837752274e+00  ,8.522006519803e+01  
  8.770008211436e+00  ,8.520007622530e+01  
  8.790225168308e+00  ,8.518008721219e+01  
  8.810488730080e+00  ,8.516009815882e+01  
  8.830799004185e+00  ,8.514010906528e+01  
  8.851156098308e+00  ,8.512011993168e+01  
  8.871560120379e+00  ,8.510013075814e+01  
  8.892011178579e+00  ,8.508014154475e+01  
  8.912509381337e+00  ,8.506015229163e+01  
  8.933054837332e+00  ,8.504016299888e+01  
  8.953647655495e+00  ,8.502017366661e+01  
  8.974287945007e+00  ,8.500018429492e+01  
  8.994975815300e+00  ,8.498019488393e+01  
  9.015711376059e+00  ,8.496020543374e+01  
  9.036494737223e+00  ,8.494021594446e+01  
  9.057326008982e+00  ,8.492022641619e+01  
  9.078205301781e+00  ,8.490023684904e+01  
  9.099132726322e+00  ,8.488024724313e+01  
  9.120108393559e+00  ,8.486025759855e+01  
  9.141132414702e+00  ,8.484026791541e+01  
  9.162204901220e+00  ,8.482027819383e+01  
  9.183325964835e+00  ,8.480028843391e+01  
  9.204495717531e+00  ,8.478029863576e+01  
  9.225714271547e+00  ,8.476030879947e+01  
  9.246981739382e+00  ,8.474031892518e+01  
  9.268298233793e+00  ,8.472032901297e+01  
  9.289663867799e+00  ,8.470033906295e+01  
  9.311078754678e+00  ,8.468034907525e+01  
  9.332543007969e+00  ,8.466035904995e+01  
  9.354056741475e+00  ,8.464036898717e+01  
  9.375620069258e+00  ,8.462037888702e+01  
  9.397233105646e+00  ,8.460038874961e+01  
  9.418895965228e+00  ,8.458039857504e+01  
  9.440608762859e+00  ,8.456040836341e+01  
  9.462371613657e+00  ,8.454041811485e+01  
  9.484184633008e+00  ,8.452042782944e+01  
  9.506047936562e+00  ,8.450043750731e+01  
  9.527961640236e+00  ,8.448044714856e+01  
  9.549925860214e+00  ,8.446045675329e+01  
  9.571940712948e+00  ,8.444046632162e+01  
  9.594006315159e+00  ,8.442047585365e+01  
  9.616122783836e+00  ,8.440048534948e+01  
  9.638290236239e+00  ,8.438049480923e+01  
  9.660508789898e+00  ,8.436050423300e+01  
  9.682778562612e+00  ,8.434051362090e+01  
  9.705099672454e+00  ,8.432052297304e+01  
  9.727472237769e+00  ,8.430053228952e+01  
  9.749896377173e+00  ,8.428054157045e+01  
  9.772372209558e+00  ,8.426055081593e+01  
  9.794899854086e+00  ,8.424056002608e+01  
  9.817479430199e+00  ,8.422056920100e+01  
  9.840111057611e+00  ,8.420057834080e+01  
  9.862794856312e+00  ,8.418058744558e+01  
  9.885530946569e+00  ,8.416059651545e+01  
  9.908319448927e+00  ,8.414060555051e+01  
  9.931160484209e+00  ,8.412061455088e+01  
  9.954054173515e+00  ,8.410062351665e+01  
